name,reviews.rating,reviews
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good deal that why I bought it, you should buy it too."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"So far so good, they seem to last pretty long."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Don't last as long as energizer but a great deal!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,They're cheap for a reason - they don't last nearly as long as Energizer or Duracell's from what I've noticed.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great for all of my sons toys
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Nice price and works well.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,This is as good of a glove as you will find for the money. Be aware the when ordering they are extremely small if you normally wear a large an extra large will still be tight and need some break in time. Order at least one size bigger
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,"so far they are work well, however have had them long enough to determine if how long they last compared to duracell batteries."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,These die so fast. I might as well have bought a 12pack at. Costco or something. Good if u want clock battery that doesn't consume much energy
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good batteries, seem to be just as good as other named brands."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,good value for the amount of batteries
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good item
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,They last a long time.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good long lasting batteries
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,"I had such a good experience with Amazon D batteries that I ordered some of their 2A batteries. The 2A batteries seemed much weaker out of the box. When I changed out a pair in my clock today, they had leaked and were stuck together. Making it difficult to remove them. I looked at the packaging for the new ones and noticed that they were made in Indonesia. After reading the reviews, it seems like it may be a matter of luck whether you get really good batteries for the price or really bad batteries at any price. I like to play blackjack so I will probably order one more time to see how lucky I get."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good pics.we will see how long that last..
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good batteries at a fair price.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Good price, well packaged. I have not used them for any real duration yet. They are shrink wrapped. However, unlike the 9 volt batteries, you can twist the package and get through the plastic wrapper."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great price formance ratio, especially when I order a bunch."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,Not tested so I'm not sure of quality
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Solid so far. Good price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Work well enough in the small gadgets like remotes and LED flashlights.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Need aa batteries. Good price and good batteries
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good price for utilitarian batteries. Have not had time to see how long they last vs the more expensive ones.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Well packaged. Shipped quickly. Long lasting, I was impressed because they are reasonably priced."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,So far so good--and no problems anticipated!I really like the packaging--groups of 4 in plastic wrappers makes them easy to maintain in the package.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Lasts long, good price, and keeps my kids toys running."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"I purchased these AmazonBasics batteries because I used a lot of batteries around the house and I was looking for the best value. I would say the convenience factor is there: I can stock up on these and I don't have to run to the store to pick up batteries. Compared to the Rayovac brand, which I have been using exclusively before purchasing these, I would say the AmazonBasics batteries give you just a bit less life. They do store well and perform well in most electronics that I've tested thus far."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Perfect, great price, love it!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"great price, they always have worked for me, my second order, at least"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"AAA alkaline Amazon batteries, they have a good price and seems to be working well, I will buy them again."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Long lasting, works as well as Duracell and Energizer."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good performance batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Massive collection of batteries! Love it!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Seem to perform well. Good price!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,works well with my baby's toys. good price!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"not much to say about batteries, they do their job and seem to last a good amount of time. I like the price!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Work well, good price."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,These are a great price but they don't seem to last as long as you would expect. Also I have found some are already dead upon arrival.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Basic batteries. Good price. Have not used long enough to see how they last.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good price. Only used a few so far but what we used seems to last.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good price. So far batteries seem to be of excellent quality.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Large package, good price. Work as expected."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good deal on basic batteries. Needed several pairs for tv remotes and these worked perfectly!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good price for these batteries. They seem to be of good quality and the price is right.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,good product
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,great product good price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Trying these batteries for the first time and with all the good reviews I am sure they will be fine
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Good products. I like the Amazon batteries. The only reason they didn't get 4 stars is because you can't really use them in products that have a higher voltage demand. As the battery ages, it gets weaker. It lasts about as long as a normal Duracell or Energizer, but the output drops significantly as the product ages. They are great for remote controls, smoke detectors, etc. Not advisable for anything with moving parts or motors."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Amazon Basics is great, the batteries last as long as other alkaline batteries and the price is terrific."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great product at great price. Last just as long as ones I buy from store. With having young kids these are well worth it
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Works as expected!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Arrived in time as described. Good product.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good product. Perfect when you have kids and they think batteries are free in the store. Good alternative for Duracel.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Haven't conducted any testing so I'm not absolutely sure about how these compare for performance to Duracell, Energizer or Ray-O-Vac. Gut feeling is that they are about the same as Energizer and Ray-O-Vac in performance and I can sometimes get Ray-O-Vacs on sale at Home Depot/Lowes for a competitive price."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Batteries seem to last a good amount of time and I received all of them in this pack unlike the AAA pack I bought from Amazon which was missing four batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Batteries. What else can i say
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Inexpensive but not cheaply made. Good purchase.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,As Advertised
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries, last as long or longer than regular energizers and duracells"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"I bought these to use in my Xbox one and 360 controllers. These batteries are great but then again 2 batteries might last 3 nights, the next set you put in might die in the same night or they might last for a entire week. These seem to be doing better than the rayovaks."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I tested these by putting them in my sons jumper. That little boy really goes at it on that thing and we run through batteries like its nothing. Its been almost two hours (I put it on the music setting where it goes constantly and isn't based on his motion) and the songs are still playing without sounding distorted. A little pricey for being online and from amazon itself but all in all good.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Lo cost for long lasting batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Nice quality of batteries. These run for a long time. Amazon basics products are good
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These are good batteries at a reasonable price and have lasted far longer than the more expensive name-brand AAA batteries that I first installed in a set of motion-activated security and surveillance lights.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good value for good quality batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"As of this writing, I've been using these for over a year and have yet to experience any problems or issues related to dead batteries or battery life.I use a battery tester, and randomly measured a few, new, out of the box, and they all rated at 100. Happy with these batteries."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a great price!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"I've seen these batteries on amazon, but was uncertain as to their quality. After using them for several months, they seem as good of quality (or better) then many of the fancy name brands. I haven't had any leaking batteries and they seem to have a long life."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good quality. They seem to last as long as most other batteries so no complaint here.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good replacement batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Bought based on price. Now that we have had a few months, it would appear that these are as good or better than other name brands."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"they work well so far, cheaper than other batteries i have seen. hoping there wont be any leakage or anything."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Good so far. I've not done extensive testing, but these seem adequate and the price is right. Definitely better than some other store brand batteries (Bass Pro Shops I'm looking at you) I've tried. They seem on par with major brand batteries to me, but that's a completely subjective evaluation."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Lots of batteries, cheap price. Work great."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These work very well but took longer than expected for deliveryl
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"seem always need this size battery, good supply for a reasonable price"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"long lasting and great price, I have two grandkids who are gamers and these are perfect"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,they work. Good to buy in bulk. Needs to come in a bigger pack.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,As described
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Works great!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,With children I like to keep a huge lot of batteries on hand. I also do not like to spend lots of money on batteries either. These batteries work well. Lasts long.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"The positive contact does not stick out as far as others brands so they may not work in all devices. Just discovered this today.Otherwise, they are good."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"As always, a good value from Amazon branded products."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good value
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good Value
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good value compared to other national brand equivalents
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Good value on a good amount of batteries . They work fine. Not the best, but far from the worst . Would buy again"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good value seem to work as well and hold a charge as long as any of the major brands we've tried (Energizer, etc.)"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great price for these batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great value for the number of batteries you get for the price. I haven't had them long enough to see how long they last.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Inexpensive but well worth the cost. I will order again.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Long lasting life
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Powerful, well priced, convenient"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Really quick service! Glad to discover Amazon carries their own brand. Used tonight, and they seem to be great!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Seem to work well will update if needed
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Very good product. No issues. Great price.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Why spend 2 to 3 times as much just to get a bunny with a drum on the packageThese work just as well as any of the brand names, and appear to last just as long."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Work great for me. I have fairly small ankles so they may be too tight for someone with large legs but they should be fine for average. They DO keep my lower legs from swelling on long shifts and keep them from hurting which is great. And they feel good, nice and silky feel"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Works as expected. Good value
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Yay, a good value and now I have a big stock of batteries available when I need them."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good Value and Price. Good Charge life. I will be buying more soon.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Item arrived quickly and was exactly as advertised.. What more could you want
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good value for a quality product. Nothing special WRT performance, as far as I can tell."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Good Value for the amount of batteries you receive.Great for TV Controllers, basic items. Gaming Controllers eat through these rather quickly."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Good value here. They seem to last as long as the standard Duracell batteries that we used to buy.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good buy - these batteries work as good as all the other brands I've purchased!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good batteries, and better value then what is found in stores."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Package of batteries came in Amazon shipping box measuring 13 x 9.75 x 3 . Inside that box with bubble wrap was a smaller cardboard box measuring 5.75 x 6.128 x .75. The batteries came in two cellophane wraps, 20 batteries in all 10 per wrapper.The AAA batteries measure 10.22mm in diameter and 44.22mm in length. Battery imprinted with Amazon basis. The battery is mostly silver accented with a green circle with a check mark inside. One of the ends of the battery has a little protruding button and is marked with a + sign. The other side of the battery is flat and marked with a minus sign. There are several descriptions and warnings printed on the battery. One of the messages with a black background states No mercury added with a note below that says Made in Indonesia with some more writing that looks like French. Also printed on the battery is a note reading ALKALINE BATTERY and below this, AAA/LR03/AM4 followed by 1.5V. There is some Chinese symbols as well. Another warning reads- May explode or leak if recharged, disposed of in fire, short circuited, or improperly inserted. Again this is followed with French writing. Also there are other warning labels, one with a small circle that has a line thru it, a small picture of a garbage can with a line thru it, and another small circle with arrows around a E.The battery fits in my small flashlight and powers up ok, but has not been in there long enough to test the longevity of the battery. Seems like a good value per battery if they last a while. I would purchase these again if they prove to last a reasonable time."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good value!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great buy, fast delivery"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good value.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good value. Lots of young kids, with lots of electronics."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good value. perform satisfactorily.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Last as long as Duracells, and don't blow up like Energizers. My go-to backup in my camera flashes on long shooting sessions, when my rechargable batteries run out.Yes, I had Energizer batteries heat up and pop inside a 500 Speedlite flash. Let's say that wasn't a good day for me!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Good, cheap batteries. They work well in my fire detector and in my remotes."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Cheap batteries, but last longer than the rayovac I compared them to. Great to just have cheap commodity batteries on hand when a remote dies on you."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"So far, these Amazon AA batteries do as well as any others that I have used. Having a bunch of these insures that the many items needing AA batteries will always be usable AND they are mush less expensive then the little 4 packs you would purchase in any store."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,Batteries. Lots of them. Good :) Nice value.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,As expected!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,They are batteries. They work. Don't know what else to say. Except they were ridiculously cheap!!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good. bought about 20 packs so far. no complaints yet.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,3,they seem a bit hit-or-miss...had a few kinda crap out pretty quickly (way too quickly) on me when used in my young son's toys
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,We'll see how long they last over time.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"I bought this pack of 36 Amazon Basic batteries for my 2 great-grand-children's Barbie doll and for a drone. It was part of their Christmas presents to go with the doll and the drone. Knowing the kids and how much they loved their Christmas gifts I knew that they were going to go through a lot of batteries--so I had to get a big pack. I can't speak about how long these batteries will stay charged as they just got them and also, I live over 100 miles from them and don't see them often. I will update this the next time I see them and let you know how long these batteries lasted. But for the money as many as you get, I considered this a good deal."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,What a great value. We go through batteries like crazy with three kids. This has been the best I've found as far as performance and price. We are on autoship.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Awesome value for the price, works great."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,great
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries work just as well as other name brands.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,great deal
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great value batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"great value, high quality batteries"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I expected cheap batteries however I would compare these to energizer or duracell
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I'm always having to run to the store for batteries. This is a great deal and the batteries work great. I'm very happy with them and only wish I'd bought them sooner.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Perfect for the purpose, and economical"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Seems to work just like all the other batteries we've gotten. Needed a bunch for wedding lights.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,So great for the perfect price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These are great for the price! Works great and hasn't died yet. I defiantly recommend l!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"I swear by these batteries. They go in to any of my devices that require AAA Batteries. They are long lasting, depending on the use of the item and for the price point they can't be beat!Absolutely Love them!!!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great AAA's. They seem to be of high quality. Not at all like the cheap ones you will find at some stores.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These batteries are cheaper than most others and last longer than industrial energizer or duracell. What a steal. Amazon basics for the win!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Have 2 girls and many other little ones to buy presents for this xmas and needed lots of batteries. These work well and are a decent price.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great alternative to Duracell. I needed batteries quickly and didn't want to get an overpriced pack from the drugstore, so I got these and they have been holding up well so far (it's been a few months)."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Wow talk about great deal, these last longer then brand name at 1/2 the cost.Great batteries and incredible deal. First time buying Amazon Basic product but is great.Bought even more second purchase :)"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Just as good as name brand, for a fraction of the price.Have been using these in numerous items, from remotes, to children's toys, to beard trimmer. Work just as good as name brand, and as far as I can tell the same battery life. Will definitely purchase from now on."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Simple review here, because...they are batteries. Use these all the time and they are great!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,The batteries came packaged great and have lasted a good amount of time so far. They come in at just a couple cents per battery under Costco and Sams Club batteries so I thought I would give them a try and they were definitely worth it!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"A great bargain, 48 AAs for about the same price as 12 at the grocery store."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,great bargain
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These batteries are a great bargain. I bought these for my mother's blood pressure machine which gobbles them up. They last just as long as the name brands that she had been using.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great bargain and batteries, work as well as name brand I had been using. will be using these from now on."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Love the great deal on these batteries. Being a techie and a dad, I go through a lot of batteries in gadgets and toys. These perform well and were a great bargain. Will definitely keep these stocked up!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,This was a great bargain for a bulk purchase of batteries. We always need batteries so having a stock on hand that was delivered quickly was a life saver.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I love Amazon Basics. They are usually well made and work just as well as any name brands.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Amazon batteries run longer and cost less. I buy all my batteries from Amazon now!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Good batteries! They last just as long as the name brands.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a good price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries for the price.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries, nice to have and good price."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries, will continue to purchase these...."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries. Love that we can buy them in a large quantity.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries. We used to buy some cheapo batteries at Lowe's since they sold them in bulk, but Lowe's dropped them. Since we are Amazon junkies, I decided to try their batteries. No complaints. They work great."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great Battery Life....Would Highly Recommend!!!!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great buy and the Batteries are really great
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great price and high quality batteries that last as long as the brand name ones.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Love these batteries. They are all I buy anymore. They are long lasting and best of all they are delivered right to my door.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Nice batteries will but again
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Similar to Costco batteries
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,The Amazon batteries have been great. I've been using them in my children's toys with no problems. They seem to last just as long as most other batteries. Except they're a fraction of the price which I love.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,The fit and work for a long time. What more can you ask for
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,The price and the amount you get is amazing. So buy these batteries. You can't go wrong they are worth it
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These aa batteries are affordable and they last just as long as the leading competitors or at least in my household. It would be nice though if they offered a program where people could send their old batteries into AmazonBasics so that they can recycle them but I'm sure Amazon is in the works with that idea as we speak
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"These batteries are great! They work well and last really long. I figured these batteries would be a complete dud, but that's definitely not the case. Highly recommend!"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"These batteries work as well as, if not better than, the national brands at a lower price-point."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These have been great quality batteries for me so far. I'll continue to purchase through Amazon as long as the quality stays.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,This is a great deal for AAA batteries and a no-brainer for anyone who goes through a lot of them. The life span on these batteries seems pretty comparable to other major brands although admittedly I haven't done any actual test to confirm this.I'll be back to buy more when we work through what we've already purchased.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Work great.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Works just the same as the more expensive batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,We usually only buy Duracell's but took a chance on these and are happy with the results. They cost less and last just as long. Thanks Amazon!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Anyone with little ones knows that you chew through an incredible amount of batteries in toys, remote controls, stuffed animals with built-in lights, etc, etc....We've had such excellent luck with other AmazonBasics products (paper shredder, office chair, HDMI cables..to name a few) that we decided to give the batteries a shot and they do not disappoint. Packaging is very simple to get open, and since ordering the first pack, I've yet to replace a single one. I'd wager they will last just as along as name-brand ones we'd been purchasing for years. Will update my review if anything changes.In short, the high praise + reviews for these batteries are the real deal. Will certainly be back for more when our stock runs low...."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries and can't beat the price one more time and amazon Basics product worth buyng and saving money on love amazon basics products
